ticker,name,region,country,exchange,sector,industry,expected_upside_pct,price_target_mc,var_5_pct,risk_reward_ratio,prob_positive_upside,filtered_upside,kalman_estimate,kalman_variance,expected_return_prob_weighted,achievement_probability,price_target_prob_weighted,confidence_level,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,mc_bullish,kal_bullish,pt_bullish,agreement_score,signal
6770,Powerchip Semiconductor Manufacturing Corp.,Asia / Pacific,TW,TWSE,Information Technology,Semiconductors and Semiconductor Equipment,-8.542628077550805,61.27643918804096,-38.55146380123092,-0.4364490695018387,32.498,-6.865677883253977,62.399995818219836,0.09090917355296778,-15.761194029850746,0.88,56.44,Low,60.0,0.0,70.0,False,False,False,0,Strong Bearish (0/3)
U96,Sembcorp Industries Ltd,Asia / Pacific,SG,SGX,Utilities,Multi-Utilities,8.574881157486624,6.8945049535004,-4.552832777374923,1.1684845303959561,85.342,10.690059825511982,7.02881879892001,0.09090917355296778,8.05511811023622,0.66,6.8615,Medium,66.66666666666667,0.00038,79.25,True,True,True,3,Strong Bullish (3/3)
BRMS,PT Bumi Resources Minerals Tbk,Asia / Pacific,ID,IDX,Materials,Metals and Mining,7.201725526798223,1136.3382905840613,-5.136356077312401,0.9270811527598943,80.986,5.9608373228339575,1123.18487562204,0.09090917355296778,3.584905660377358,0.7999999999999999,1098.0,Low,66.66666666666667,0.078085,79.25,True,True,True,3,Strong Bullish (3/3)
6841,Yokogawa Electric Corporation,Asia / Pacific,JP,TSE,Information Technology,Electronic Equipment Instruments and Components,3.4818152127951825,5585.9483851866835,-6.902023269185185,0.5011859745746056,64.67399999999999,1.9493769616072636,5503.22736838756,0.09090917355296778,-0.6771026306039273,0.85,5361.45,Medium,50.0,0.0,72.0,True,True,False,2,Bullish (2/3)
2801,Kikkoman Corporation,Asia / Pacific,JP,TSE,Consumer Staples,Food Products,6.772497635191213,1583.4361399298857,-1.8871954329564231,1.2176460431626255,88.602,6.865696182017792,1584.8182743793238,0.09090917355296778,3.2980445043830073,0.73,1531.9099999999999,Medium,25.0,0.0,58.25,True,True,True,3,Strong Bullish (3/3)
000596,Anhui Gujing Distillery Co. Ltd.,Asia / Pacific,CN,SZSE,Consumer Staples,Beverages,26.476714789444216,163.29408646465146,1.3976923104233627,1.9122481438823777,96.06400000000001,30.423838220984713,168.39021752711338,0.09090917355296778,7.853613198048176,0.22,139.24980000000002,Low,68.75,-0.061495,79.75,True,True,True,3,Strong Bullish (3/3)
144,China Merchants Port Holdings Company Limited,Asia / Pacific,HK,SEHK,Industrials,Transportation Infrastructure,-3.8431259972962812,15.827421460845033,-15.349383298669744,-0.6031434083552992,31.380000000000003,-0.6997686688433062,16.344818077108393,0.09090917355296778,0.17739975698663427,0.73,16.4892,Medium,60.0,-0.000215,75.0,False,False,True,1,Bearish (1/3)
600233,YTO Express Group Co.Ltd.,Asia / Pacific,CN,SHSE,Industrials,Air Freight and Logistics,1.3077869493118321,18.093570749147094,-24.64486557850395,0.09371645994038706,58.32000000000001,9.874792647970748,19.623637966927575,0.09090917355296778,9.87737961926092,0.5900000000000001,19.6241,Low,73.6842105263158,0.006245,77.75,True,True,True,3,Strong Bullish (3/3)
503806,SRF Limited,Asia / Pacific,IN,BSE,Materials,Chemicals,14.357247580902847,3030.066810527392,-7.155190969428849,1.2170032300170042,85.912,16.725345994537815,3092.8131301442713,0.09090917355296778,9.06308380352122,0.4,2889.79,Low,35.483870967741936,-0.01627,63.25,True,True,True,3,Strong Bullish (3/3)
300454,Sangfor Technologies Inc.,Asia / Pacific,CN,SZSE,Information Technology,Software,-7.849646060265656,135.00948355710477,-31.564569831244977,-0.5302423110386231,30.114,-10.725309295358985,130.79634935136954,0.09090917355296778,-10.158692239437581,0.85,131.6265,Low,45.45454545454545,0.13748,70.5,False,False,False,0,Strong Bearish (0/3)
002738,Sinomine Resource Group Co. Ltd.,Asia / Pacific,CN,SZSE,Materials,Metals and Mining,-34.05404278227922,55.68476627464343,-46.39870318362982,-3.7667717055588446,0.0,-30.97414641306111,58.285430768811196,0.09090917355296778,-38.40786357176693,0.89,52.0084,Low,100.0,-0.23058,91.75,False,False,False,0,Strong Bearish (0/3)
ALQ,ALS Limited,Asia / Pacific,AU,ASX,Industrials,Professional Services,-6.565636569625842,22.70455031358092,-24.94182165004376,-0.6425429458394453,29.108,-2.157502896625383,23.775726796120033,0.09090917355296778,-0.6995884773662552,0.85,24.130000000000003,Low,60.0,0.05457,80.0,False,False,False,0,Strong Bearish (0/3)
6506,YASKAWA Electric Corporation,Asia / Pacific,JP,TSE,Industrials,Machinery,-6.890995981474098,4839.8060288829765,-25.490325313209528,-0.6641152926674898,28.086,-1.6070688645039002,5114.464560423087,0.09090917355296778,-1.2754905732974222,0.85,5131.7,Low,42.10526315789474,0.0,66.75,False,False,False,0,Strong Bearish (0/3)
300395,Hubei Feilihua Quartz Glass Co. Ltd.,Asia / Pacific,CN,SZSE,Materials,Chemicals,-9.357618787911617,86.9532362967564,-10.106830544705831,-21.0405737265797,0.0,-8.510000818363919,87.7663562149435,0.09090917355296778,-8.424893151256125,0.9,87.84800000000001,High,75.0,0.0,87.5,False,False,False,0,Strong Bearish (0/3)
600741,HUAYU Automotive Systems Company Limited,Asia / Pacific,CN,SHSE,Consumer Discretionary,Automobile Components,11.424334344312502,21.22633569259153,-12.13037070284087,0.8480470996796473,78.456,13.197816817747368,21.564184103780875,0.09090917355296778,7.2782152230971136,0.47000000000000003,20.4365,Low,36.36363636363637,0.09778,68.25,True,True,True,3,Strong Bullish (3/3)
2395,Advantech Co. Ltd.,Asia / Pacific,TW,TWSE,Information Technology,Technology Hardware Storage and Peripherals,12.163796773204195,353.3159598355932,0.7356652702486901,1.8668165048748202,96.258,12.429073348106655,354.15158104653597,0.09090917355296778,9.0,0.63,343.35,Medium,66.66666666666667,-0.00567,75.0,True,True,True,3,Strong Bullish (3/3)
TLC,The Lottery Corporation Limited,Asia / Pacific,AU,ASX,Consumer Discretionary,Hotels Restaurants and Leisure,4.020021105825858,5.731503162931005,-3.8534122439771137,0.8666892677171032,79.014,4.383769040476128,5.751545674130234,0.09090917355296778,3.2667876588021776,0.75,5.6899999999999995,Medium,60.0,0.010285,71.75,True,True,True,3,Strong Bullish (3/3)
1099,Sinopharm Group Co. Ltd.,Asia / Pacific,CN,SEHK,Health Care,Health Care Providers and Services,5.468772870576065,22.886723712915003,-4.929765257118044,0.959486771195944,80.898,5.10306287119217,22.8073646430487,0.09090917355296778,7.03168202764977,0.75,23.225875,Medium,60.0,-0.013095,73.25,True,True,True,3,Strong Bullish (3/3)
7912,Dai Nippon Printing Co. Ltd.,Asia / Pacific,JP,TSE,Industrials,Commercial Services and Supplies,-5.37841556410322,2925.6993907579285,-14.72159629143995,-1.0151719393493641,16.638,-4.54251853620101,2951.5453268606648,0.09090917355296778,-3.2163648124191457,0.85,2992.5499999999997,Medium,50.0,0.0,62.5,False,False,False,0,Strong Bearish (0/3)
1618,Metallurgical Corporation of China Ltd.,Asia / Pacific,CN,SEHK,Industrials,Construction and Engineering,33.317294419463195,2.546360323411747,13.681640261535946,2.8459826504441534,100.0,30.223730474415962,2.4872732520613448,0.09090917355296778,9.641361256544503,0.29000000000000004,2.09415,Low,100.0,0.0,100.0,True,True,True,3,Strong Bullish (3/3)
TORNTPOWER,Torrent Power Limited,Asia / Pacific,IN,NSEI,Utilities,Electric Utilities,-9.571106446193616,1389.3495205606814,-19.63526719860861,-1.7190857870442042,2.2239999999999998,-7.289774916509785,1424.3998981827438,0.09090917355296778,-5.499218953397553,0.85,1451.91,Medium,10.0,-0.01322,52.5,False,False,False,0,Strong Bearish (0/3)
A047050,Posco International Corporation,Asia / Pacific,KR,KOSE,Industrials,Trading Companies and Distributors,-3.041088848120654,70973.92296317568,-13.148922347933235,-0.5362641366054876,32.910000000000004,-1.0387038752156375,72439.66876334215,0.09090917355296778,-0.24590163934426232,0.9,73020.0,Medium,100.0,0.022765,88.75,False,False,False,0,Strong Bearish (0/3)
7911,TOPPAN Holdings Inc.,Asia / Pacific,JP,TSE,Industrials,Commercial Services and Supplies,29.539735115576367,5966.6001994234475,28.578854771254495,57.5779918958355,100.0,27.020116933133465,5850.546585940127,0.09090917355296778,16.040382110290928,0.53,5344.820000000001,High,100.0,0.0,93.75,True,True,True,3,Strong Bullish (3/3)
5201,AGC Inc.,Asia / Pacific,JP,TSE,Industrials,Building Products,-11.54089740587459,5567.615917274254,-25.19988976605674,-1.4299712134330178,8.412,-9.897602665581681,5671.044888228289,0.09090917355296778,-8.821099459802987,0.7999999999999999,5738.8,Low,25.0,0.0,62.5,False,False,False,0,Strong Bearish (0/3)
603659,Shanghai Putailai New Energy Technology Group Co.Ltd.,Asia / Pacific,CN,SHSE,Materials,Chemicals,-2.850752340437622,27.47380723812424,-28.274356926441882,-0.18784932121078318,42.818,-4.436161934338598,27.025453404969046,0.09090917355296778,-2.3995756718528995,0.87,27.601399999999998,Low,60.0,0.061675,77.5,False,False,False,0,Strong Bearish (0/3)
1385,Shanghai Fudan Microelectronics Group Company Limited,Asia / Pacific,CN,SEHK,Information Technology,Semiconductors and Semiconductor Equipment,-12.378427454015684,44.16127256317609,-16.638422976636058,-4.859050496675157,0.0,-11.273459021945396,44.71817665293952,0.09090917355296778,-11.160714285714285,0.9,44.775,High,100.0,0.04799,87.5,False,False,False,0,Strong Bearish (0/3)
3661,Alchip Technologies Limited,Asia / Pacific,TW,TWSE,Information Technology,Semiconductors and Semiconductor Equipment,35.39542586168675,4508.667681194169,15.02797872012531,3.0469566966604726,100.0,31.92740276199511,4393.182511974437,0.09090917355296778,15.063063063063064,0.38,3831.6,Low,92.85714285714286,-0.033225,85.75,True,True,True,3,Strong Bullish (3/3)
1942,Kandenko Co.Ltd.,Asia / Pacific,JP,TSE,Industrials,Construction and Engineering,-20.005446982614462,5350.035705802745,-40.99006102486286,-1.65262352877946,4.504,-18.284364436250335,5465.141706503578,0.09090917355296778,-15.453947368421053,0.87,5654.4400000000005,Low,71.42857142857143,0.0,75.0,False,False,False,0,Strong Bearish (0/3)
6479,MINEBEA MITSUMI Inc.,Asia / Pacific,JP,TSE,Industrials,Machinery,1.201863802571914,3349.7816918651306,-19.800015528640813,0.10629375122379078,58.650000000000006,6.3535707305984,3520.303191182807,0.09090917355296778,8.507552870090635,0.64,3591.6000000000004,Low,73.33333333333333,0.0,81.75,True,True,True,3,Strong Bullish (3/3)
000960,Yunnan Tin Company Limited,Asia / Pacific,CN,SZSE,Materials,Metals and Mining,-29.69577500514608,25.295460153148436,-31.223391283821595,-32.56461890263971,0.0,-26.99734628720009,26.266354805865404,0.09090917355296778,-26.727348526959425,0.9,26.363499999999995,High,100.0,0.014775,91.75,False,False,False,0,Strong Bearish (0/3)
002064,Huafon Chemical Co.Ltd,Asia / Pacific,CN,SZSE,Materials,Chemicals,-15.077336207234652,10.105796991339076,-21.456136386212464,-3.960202134252673,0.0,-13.712770296435048,10.26818033472423,0.09090917355296778,-13.57563025210084,0.9,10.2845,Medium,100.0,-0.0242,93.75,False,False,False,0,Strong Bearish (0/3)
SCC,The Siam Cement Public Company Limited,Asia / Pacific,TH,SET,Materials,Construction Materials,22.758430742597664,271.29613194114086,-22.880978809460753,0.7214159804478063,72.446,1.8294545631650152,225.04309458459468,0.09090917355296778,-1.0452488687782806,0.77,218.69,Low,25.0,-0.05917,58.75,True,True,False,2,Bullish (2/3)
PME,Pro Medicus Limited,Asia / Pacific,AU,ASX,Health Care,Health Care Technology,67.39494682915186,193.0063736940121,-12.848341474572056,1.5151091671125627,91.23400000000001,74.5931451589027,201.3058963682148,0.09090917355296778,4.731786643538595,0.05,120.75574999999999,Low,57.142857142857146,0.05554,75.0,True,True,True,3,Strong Bullish (3/3)
6223,MPI Corporation,Asia / Pacific,TW,TPEX,Information Technology,Semiconductors and Semiconductor Equipment,-1.1055184315622206,2773.9902079946796,-20.696387974269253,-0.09851914988435417,48.76,1.215363282793689,2839.090940082363,0.09090917355296778,1.9251336898395721,0.8999999999999999,2859.0,Low,77.77777777777777,0.02532,89.0,False,True,True,2,Bullish (2/3)
OIL,Oil India Limited,Asia / Pacific,IN,NSEI,Energy,Oil Gas and Consumable Fuels,8.159262585872764,512.4045065005722,-27.933401329424363,0.38397902916730975,64.91,6.466784482817968,504.3863914873501,0.09090917355296778,5.145118733509235,0.5,498.12499999999994,Low,45.0,-0.115175,70.0,True,True,True,3,Strong Bullish (3/3)
600803,ENN Natural Gas Co.Ltd.,Asia / Pacific,CN,SHSE,Utilities,Gas Utilities,13.387311036090814,21.645637676789736,-3.1745516541995342,1.400440444622585,90.31,12.548227989107902,21.4854567231207,0.09090917355296778,8.993713986380305,0.5900000000000001,20.806900000000002,Low,77.77777777777777,-0.00373,86.0,True,True,True,3,Strong Bullish (3/3)
NTPCGREEN,NTPC Green Energy Limited,Asia / Pacific,IN,NSEI,Utilities,Independent Power and Renewable Electricity Producers,10.63980901526377,99.9520034643893,-7.944915095680601,1.0258450276535491,82.5,10.978736810525541,100.25819083462878,0.09090917355296778,8.113792340048706,0.5,97.67,Low,50.0,-0.06247,56.25,True,True,True,3,Strong Bullish (3/3)
9602,Toho Co. Ltd.,Asia / Pacific,JP,TSE,Communication Services,Entertainment,19.21371167936263,9233.101969566636,7.214349635341453,2.2226566578742424,100.0,17.939253352676555,9134.395172164799,0.09090917355296778,7.285990961910911,0.66,8309.300000000001,Low,55.55555555555556,0.0,75.0,True,True,True,3,Strong Bullish (3/3)
9201,Japan Airlines Co. Ltd.,Asia / Pacific,JP,TSE,Industrials,Passenger Airlines,16.529848995165377,3557.6562898223992,6.23859587160142,2.7442650959244,100.0,15.394707738907401,3523.000427268843,0.09090917355296778,12.31051424828038,0.7200000000000001,3428.84,Medium,72.72727272727273,0.0,79.5,True,True,True,3,Strong Bullish (3/3)
6446,PharmaEssentia Corporation,Asia / Pacific,TW,TWSE,Health Care,Biotechnology,9.979124601144848,779.751993422117,-13.59464570368845,0.6227960677981197,68.964,5.665769992294853,749.1703092453705,0.09090917355296778,-1.1424541607898449,0.9,700.9,Low,85.71428571428571,0.005945,82.25,True,True,False,2,Bullish (2/3)
301269,Empyrean Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Information Technology,Software,27.675405332835652,134.8635306530743,14.790503368728205,3.5726704237676725,100.0,25.033802761733863,132.07320585721948,0.09090917355296778,12.271371769383698,0.45,118.59224999999998,Medium,66.66666666666667,0.0,80.0,True,True,True,3,Strong Bullish (3/3)
600570,Hundsun Technologies Inc.,Asia / Pacific,CN,SHSE,Information Technology,Software,19.100460013912713,36.20653984422947,-12.531116357359377,1.0779908854435705,83.714,21.132495287722286,36.82427856746757,0.09090917355296778,10.730263157894738,0.4,33.662,Low,60.0,-0.03715,78.25,True,True,True,3,Strong Bullish (3/3)
NHPC,NHPC Limited,Asia / Pacific,IN,NSEI,Utilities,Independent Power and Renewable Electricity Producers,21.9691873444519,90.35477398476996,2.2138223952818703,1.648235493911881,97.366,15.855109642337236,85.82546522304342,0.09090917355296778,5.624190064794817,0.42000000000000004,78.24640000000001,Low,0.0,-0.117865,53.5,True,True,True,3,Strong Bullish (3/3)
601607,Shanghai Pharmaceuticals Holding Co. Ltd,Asia / Pacific,CN,SHSE,Health Care,Health Care Providers and Services,12.347708531330989,19.278866783976397,-15.34717301535932,0.813776480403715,77.532,15.908575598030703,19.88991157262207,0.09090917355296778,7.533799533799534,0.32,18.4528,Low,55.55555555555556,0.065865,75.0,True,True,True,3,Strong Bullish (3/3)
A298380,ABL Bio Inc.,Asia / Pacific,KR,KOSDAQ,Health Care,Biotechnology,-2.1187704825353277,185484.92993559554,-37.91737435922468,-0.10078237965426692,47.268,-3.0223102553229406,183772.72206616303,0.09090917355296778,0.22955145118733508,0.87,189934.99999999997,Low,83.33333333333333,0.0,85.0,False,False,True,1,Bearish (1/3)
177,Jiangsu Expressway Company Limited,Asia / Pacific,CN,SEHK,Industrials,Transportation Infrastructure,10.825009833545312,11.171160991221367,5.415819202243706,3.010494699372126,100.0,9.379517906258561,11.025455404950863,0.09090917355296778,7.001587301587301,0.7999999999999999,10.785760000000002,High,66.66666666666667,-0.004655,79.25,True,True,True,3,Strong Bullish (3/3)
8136,Sanrio Company Ltd.,Asia / Pacific,JP,TSE,Consumer Discretionary,Specialty Retail,45.873513499815964,7724.002539815256,23.806848598082244,3.5978562759018526,100.0,41.79137458719471,7507.85328439196,0.09090917355296778,20.830028328611895,0.43,6397.95,Low,71.42857142857143,0.0,88.75,True,True,True,3,Strong Bullish (3/3)
600845,Shanghai Baosight Software Co.Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Software,-5.541335402655726,22.585066705225017,-30.41622640730797,-0.3391769741170568,35.384,-7.071980878649932,22.2190893719148,0.09090917355296778,-10.411125052279381,0.73,21.4207,Low,33.333333333333336,-0.02995,66.75,False,False,False,0,Strong Bearish (0/3)
9863,Zhejiang Leapmotor Technology Co. Ltd.,Asia / Pacific,CN,SEHK,Consumer Discretionary,Automobiles,78.22360258670622,80.41448948712184,41.68816880234892,3.728743030353594,100.0,73.61104370762976,78.33330292088255,0.09090917355296778,22.437945478723407,0.27,55.244001,Low,92.0,0.04022,92.75,True,True,True,3,Strong Bullish (3/3)
600498,Fiberhome Telecommunication Technologies Co. Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Communications Equipment,-30.645761213473108,28.8791050307098,-32.48263881794764,-27.904599719930754,0.0,-27.857854335635636,30.039989454641322,0.09090917355296778,-27.579250720461093,0.9,30.156,High,33.333333333333336,0.0,75.0,False,False,False,0,Strong Bearish (0/3)
PERSISTENT,Persistent Systems Limited,Asia / Pacific,IN,NSEI,Information Technology,IT Services,28.50553512729793,6396.363010961254,-9.387639775343734,1.3115182529562046,88.402,32.310882758926205,6585.774189325552,0.09090917355296778,6.921145153189352,0.2,5322.0,Low,38.888888888888886,0.011575,65.75,True,True,True,3,Strong Bullish (3/3)
1888,Kingboard Laminates Holdings Limited,Asia / Pacific,HK,SEHK,Information Technology,Electronic Equipment Instruments and Components,-15.124912498130264,17.297542832881053,-31.222769904840444,-1.7472641260924522,0.136,-13.69436520155108,17.58908837192389,0.09090917355296778,-5.891069676153091,0.87,19.179399999999998,Low,50.0,-0.044005,83.25,False,False,False,0,Strong Bearish (0/3)
002281,Accelink Technologies CoLtd.,Asia / Pacific,CN,SZSE,Information Technology,Electronic Equipment Instruments and Components,-3.853523340565112,67.32176295693631,-44.46589930279968,-0.17252185369752418,48.282000000000004,-5.699675405563098,66.02908728102472,0.09090917355296778,6.511710939731506,0.55,74.5795,Low,55.55555555555556,0.0065,72.25,False,False,True,1,Bearish (1/3)
300979,Huali Industrial Group Company Limited,Asia / Pacific,CN,SZSE,Consumer Discretionary,Textiles Apparel and Luxury Goods,22.746463102466077,59.29881632480137,2.900141655932739,2.076025804026639,97.442,20.65149315337794,58.286736342396885,0.09090917355296778,14.68640033119437,0.5,55.405,Low,76.92307692307692,-0.01861,86.5,True,True,True,3,Strong Bullish (3/3)
603260,Hoshine Silicon Industry Co. Ltd.,Asia / Pacific,CN,SHSE,Materials,Chemicals,29.911022891076094,62.33130878313831,23.013474737660005,5.956207194187189,100.0,27.170436614205023,61.016375487495566,0.09090917355296778,13.027094622759483,0.52,54.230399999999996,High,100.0,-0.119225,91.75,True,True,True,3,Strong Bullish (3/3)
HPG,Hoa Phat Group Joint Stock Company,Asia / Pacific,VN,HOSE,Materials,Metals and Mining,29.92204161154614,35728.56144317519,22.61977869447062,6.872684383183807,100.0,26.190106453577698,34702.27927473387,0.09090917355296778,17.04818181818182,0.5700000000000001,32188.25,High,100.0,-0.054245,98.0,True,True,True,3,Strong Bullish (3/3)
002008,Han's Laser Technology Industry Group Co. Ltd.,Asia / Pacific,CN,SZSE,Industrials,Machinery,-8.956688698047236,49.618604659564255,-18.609466720759297,-1.5798919124797643,5.858,-8.027530233461604,50.124996022763426,0.09090917355296778,-7.5963302752293576,0.9,50.36,Medium,100.0,0.0,97.0,False,False,False,0,Strong Bearish (0/3)
5101,The Yokohama Rubber Company Limited,Asia / Pacific,JP,TSE,Consumer Discretionary,Automobile Components,-7.711039956720914,7366.504790654537,-19.082792079295377,-1.0166115134752143,17.826,-9.931445670031048,7189.272006618122,0.09090917355296778,-9.84214482585818,0.7999999999999999,7196.400000000001,Low,40.0,0.0,67.5,False,False,False,0,Strong Bearish (0/3)
2319,China Mengniu Dairy Company Limited,Asia / Pacific,HK,SEHK,Consumer Staples,Food Products,33.616610429438545,21.846315805213205,9.348078715137484,2.1325677873077846,99.91600000000001,28.393687196671852,20.99236785665585,0.09090917355296778,11.779082568807342,0.44000000000000006,18.27588,Low,90.0,-0.03678,91.75,True,True,True,3,Strong Bullish (3/3)
TM,Telekom Malaysia Berhad,Asia / Pacific,MY,KLSE,Communication Services,Diversified Telecommunication Services,-11.559701726046905,7.27863654794634,-37.42601805033708,-0.8266873344444572,23.282,-3.5822411887275076,7.9351815501677265,0.09090917355296778,-0.09963547995139732,0.82,8.2218,Low,61.904761904761905,0.065265,79.75,False,False,False,0,Strong Bearish (0/3)
1326,Formosa Chemicals & Fibre Corporation,Asia / Pacific,TW,TWSE,Materials,Chemicals,-14.513200850889987,36.97304063199008,-44.61145653312892,-0.7883501378364305,23.116,-13.925393636726257,37.227267252115894,0.09090917355296778,-14.751445086705202,0.88,36.87,Low,12.5,0.0,43.75,False,False,False,0,Strong Bearish (0/3)
ORI,Orica Limited,Asia / Pacific,AU,ASX,Materials,Chemicals,5.026370794258173,25.678947659196126,-10.467403829342288,0.5868205412878932,71.94,7.738620160155087,26.342092629157918,0.09090917355296778,7.300613496932516,0.7000000000000001,26.235,Low,86.66666666666667,0.058895,88.25,True,True,True,3,Strong Bullish (3/3)
4528,Ono Pharmaceutical Co. Ltd.,Asia / Pacific,JP,TSE,Health Care,Pharmaceuticals,-19.759802752303774,2100.287162958449,-36.64110050906709,-1.6761449235894768,6.832000000000001,-21.591291660898058,2052.3479407759933,0.09090917355296778,-24.33715377268386,0.83,1980.475,Low,16.666666666666668,0.0,43.75,False,False,False,0,Strong Bearish (0/3)
002555,37 Interactive Entertainment Network Technology Group Co. Ltd.,Asia / Pacific,CN,SZSE,Communication Services,Entertainment,7.810519086371622,27.146688705948375,-32.096560726225306,0.3611796117624178,65.78399999999999,10.153088874728189,27.736547778656558,0.09090917355296778,16.560762509928516,0.6000000000000001,29.35,Low,72.72727272727273,0.04868,84.0,True,True,True,3,Strong Bullish (3/3)
300017,Wangsu Science & Technology Co.Ltd.,Asia / Pacific,CN,SZSE,Information Technology,IT Services,-47.117896034589734,11.909049813010391,-62.54778315399814,-5.7219807209230185,0.0,-39.32669488246054,13.663628312469887,0.09090917355296778,-32.08259325044405,0.85,15.295,Low,60.0,1e-05,80.0,False,False,False,0,Strong Bearish (0/3)
3665,BizLink Holding Inc.,Asia / Pacific,TW,TWSE,Industrials,Electrical Equipment,19.59922731856332,1542.8300324094669,-26.626887444839696,0.7906727334052212,77.048,34.854386865193405,1739.621590560995,0.09090917355296778,14.263565891472867,0.32,1474.0,Low,91.66666666666667,0.04748,85.5,True,True,True,3,Strong Bullish (3/3)
000893,Asia-potash International Investment (Guangzhou)Co.Ltd.,Asia / Pacific,CN,SZSE,Materials,Chemicals,31.712482819832008,72.15209808870398,24.07729590566153,6.943048164818808,100.0,28.82607419888734,70.57092344615049,0.09090917355296778,15.854326396495072,0.5,63.464999999999996,High,100.0,0.08088,95.0,True,True,True,3,Strong Bullish (3/3)
A259960,KRAFTON Inc.,Asia / Pacific,KR,KOSE,Communication Services,Entertainment,44.513761001799395,375013.20979966945,11.217824159191672,2.1687292301835033,99.682,37.87545380480637,357786.8026234725,0.09090917355296778,10.163776493256263,0.25,285875.0,Low,85.18518518518519,-0.106105,85.25,True,True,True,3,Strong Bullish (3/3)
601021,Spring Airlines Co. Ltd.,Asia / Pacific,CN,SHSE,Industrials,Passenger Airlines,18.58268302239268,67.33124742011456,10.651087056075193,3.4877472763008734,100.0,14.703654213473651,65.12873486241034,0.09090917355296778,11.51814019020782,0.75,63.32000000000001,Medium,93.33333333333333,0.000615,91.0,True,True,True,3,Strong Bullish (3/3)
601233,Tongkun Group Co. Ltd.,Asia / Pacific,CN,SHSE,Materials,Chemicals,0.782307636154905,23.361338910060706,-17.322782001896723,0.06531232978759345,48.506,1.9452523762843736,23.630909500822717,0.09090917355296778,-4.969801553062986,0.9,22.028,Low,100.0,0.02189,97.25,True,True,False,2,Bullish (2/3)
300115,Shenzhen Everwin Precision Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Information Technology,Electronic Equipment Instruments and Components,-22.945740800282373,30.991223050126425,-28.013470154732044,-7.542401403728665,0.0,-20.839944807517703,31.83817419841638,0.09090917355296778,-20.631526603679763,0.9,31.922,High,50.0,0.01867,75.0,False,False,False,0,Strong Bearish (0/3)
4911,Shiseido Company Limited,Asia / Pacific,JP,TSE,Consumer Staples,Personal Care Products,-10.598065962863018,2748.215452301591,-29.2521358690241,-0.8951577094401095,20.549999999999997,-9.257268721996661,2789.4315594858226,0.09090917355296778,-12.075471698113207,0.7999999999999999,2702.8,Low,25.0,0.0,64.0,False,False,False,0,Strong Bearish (0/3)
2588,BOC Aviation Limited,Asia / Pacific,SG,SEHK,Industrials,Trading Companies and Distributors,2.524680552431058,90.83686696945391,-2.6988544083171058,0.7608020772101219,75.874,2.0157005806411403,90.38591071444804,0.09090917355296778,1.1634255079006772,0.85,89.63079499999999,High,100.0,0.00278,92.25,True,True,True,3,Strong Bullish (3/3)
600027,Huadian Power International Corporation Limited,Asia / Pacific,CN,SHSE,Utilities,Independent Power and Renewable Electricity Producers,31.418512010374943,6.373797832503183,13.786860906382278,3.2491792283955467,100.0,26.129358336667412,6.117273879328369,0.09090917355296778,14.11340206185567,0.37,5.5344999999999995,Medium,77.77777777777777,0.0,86.0,True,True,True,3,Strong Bullish (3/3)
5333,NGK Insulators Ltd.,Asia / Pacific,JP,TSE,Industrials,Machinery,-2.80877993535617,4199.63261899326,-16.790794008358496,-0.3634636029731821,40.83,-1.4937633238279806,4256.454486777393,0.09090917355296778,1.5723212219393659,0.86,4388.9400000000005,Low,42.857142857142854,0.0,71.5,False,False,True,1,Bearish (1/3)
1258,China Nonferrous Mining Corporation Limited,Asia / Pacific,CN,SEHK,Materials,Metals and Mining,-11.411022320320196,13.881892802405826,-12.37621803000439,-19.687590709071426,0.0,-10.377105215966385,14.043907612658067,0.09090917355296778,-10.273324824505425,0.9,14.06017,High,66.66666666666667,0.00994,83.25,False,False,False,0,Strong Bearish (0/3)
3969,China Railway Signal & Communication Corporation Limited,Asia / Pacific,CN,SEHK,Information Technology,Electronic Equipment Instruments and Components,3.859921203849687,3.790887123940513,-1.1762682284380763,1.3227874769215102,88.942,3.6313856175404635,3.782545575040227,0.09090917355296778,3.967397260273972,0.8999999999999999,3.79481,High,100.0,0.0,100.0,True,True,True,3,Strong Bullish (3/3)
7701,Shimadzu Corporation,Asia / Pacific,JP,TSE,Information Technology,Electronic Equipment Instruments and Components,14.171728971237844,4768.953119128604,-7.637667208216591,1.217415774862829,85.59,19.96966579155546,5011.132940113272,0.09090917355296778,12.636102465884607,0.47000000000000003,4704.8099999999995,Low,81.81818181818181,0.0,81.75,True,True,True,3,Strong Bullish (3/3)
2379,Realtek Semiconductor Corp.,Asia / Pacific,TW,TWSE,Information Technology,Semiconductors and Semiconductor Equipment,20.992955767134703,575.9264694515613,10.133915157991193,3.2530462168625625,100.0,19.229868512845457,567.5341741211444,0.09090917355296778,8.529411764705882,0.4,516.5999999999999,Medium,47.05882352941177,-0.03666,69.0,True,True,True,3,Strong Bullish (3/3)
